method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.59827961226,0.1819992875,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.704062598605,0.1728563928,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.828549281301,0.1626834605,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.975046697416,0.1514759797,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,1.147446607702,0.13927175,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,1.350328882725,0.1261630167,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,1.589083168909,0.1123079213,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,1.870052066585,0.0979390477,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,2.200699623633,0.0833660254,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,2.58980962081,0.0689685908,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,3.047718916301,0.0551766478,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,3.586592048365,0.0424352625,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,4.220744391024,0.031155655,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,4.967022447531,0.0216581064,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,5.845251384267,0.0141183054,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,6.878761693992,0.0085326965,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,8.095008979442,0.0047176086,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,9.526303322076,0.0023488345,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,11.210667611941,0.0010337892,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,13.192847640508,0.000393543,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,15.525500790004,0.0001262962,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
