method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
blasingame,bl_reD_10_qDd,blasingame_composite,1.0579e-05,42.1158456552,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.1393e-05,40.7539915523,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.22672e-05,39.4350866085,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.3206e-05,38.157983743,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.4214e-05,36.9215430345,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.52962e-05,35.7246349253,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.64579e-05,34.5661429092,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.77047e-05,33.4449657758,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,1.90428e-05,32.3600194716,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.04786e-05,31.3102386312,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.20192e-05,30.2945778217,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.36719e-05,29.3120125388,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.54449e-05,28.3615399872,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.73465e-05,27.4421796745,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,2.9386e-05,26.5529738431,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,3.15731e-05,25.6929877605,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,3.39183e-05,24.8613098894,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,3.64328e-05,24.0570519513,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
blasingame,bl_reD_10_qDd,blasingame_composite,3.91286e-05,23.2793489005,tcDd,qDd,blasingame.py implicit FD solver — radial constant-pressure (sin validación cuantitativa),demo,reD=10 series=qDd
