method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.5353566677,0.585460438,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.5805225516,0.5596058672,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.629498899,0.5328587502,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.6826071834,0.5052978693,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.7401959997,0.4770204105,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.8026433522,0.4481427978,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.8703591361,0.4188011156,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.9437878278,0.3891510032,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.0234114021,0.3593669017,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.1097524964,0.3296405382,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.2033778408,0.3001785422,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.304901978,0.2711991172,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.4149912974,0.2429277275,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.5343684089,0.215591814,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.6638168861,0.1894146245,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.8041864094,0.1646083259,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,1.9563983435,0.1413666593,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,2.1214517849,0.1198574948,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,2.3004301198,0.1002157297,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,2.4945081352,0.0825370385,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,2.7049597305,0.0668730167,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,2.9331662784,0.0532282356,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,3.1806256928,0.0415596434,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,3.4489622604,0.0317785972,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,3.7399373025,0.0237555925,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,4.0554607358,0.0173274949,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,4.3976036093,0.0123067965,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,4.7686116977,0.0084921617,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,5.1709202429,0.00567934,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,5.6071699382,0.0036714451,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,6.0802242616,0.0022876636,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
